date,county,confirmed_cases,reported_deaths
2021-06-17,Santa Clara,118734,2093
2021-06-17,Santa Cruz,16228,208
2021-06-17,Shasta,12523,201
2021-06-17,Sierra,59,0
2021-06-17,Siskiyou,1941,27
2021-06-17,Solano,33273,266
2021-06-17,Sonoma,30709,323
2021-06-17,Stanislaus,56786,1012
2021-06-17,Sutter,9596,113
2021-06-17,Tehama,5102,63
2021-06-17,Trinity,368,3
2021-06-17,Tulare,49737,849
2021-06-17,Tuolumne,4105,63
2021-06-17,Ventura,81291,1030
2021-06-17,Yolo,14131,212
2021-06-17,Yuba,6161,51
2021-06-16,Alameda,88914,1265
2021-06-16,Alpine,89,0
2021-06-16,Amador,3738,46
2021-06-16,Butte,12673,194
2021-06-16,Calaveras,2191,55
2021-06-16,Colusa,1957,15
2021-06-16,Contra Costa,70494,810
2021-06-16,Del Norte,1415,8
2021-06-16,El Dorado,10350,113
2021-06-16,Fresno,102486,1722
2021-06-16,Glenn,2429,19
2021-06-16,Humboldt,4438,42
2021-06-16,Imperial,28647,741
2021-06-16,Inyo,1407,35
2021-06-16,Kern,97166,1339
2021-06-16,Kings,23030,245
2021-06-16,Lake,3564,45
2021-06-16,Lassen,5242,19
2021-06-16,Los Angeles,1205790,24439
2021-06-16,Madera,16652,240
2021-06-16,Marin,14130,229
2021-06-16,Mariposa,439,5
2021-06-16,Mendocino,4121,49
2021-06-16,Merced,31201,463
2021-06-16,Modoc,407,3
2021-06-16,Mono,1252,3
2021-06-16,Monterey,43128,416
2021-06-16,Napa,9989,80
2021-06-16,Nevada,4918,72
2021-06-16,Orange,255255,5109
2021-06-16,Placer,23568,298
2021-06-16,Plumas,713,4
2021-06-16,Riverside,292027,4457
2021-06-16,Sacramento,107452,1665
2021-06-16,San Benito,6083,63
2021-06-16,San Bernardino,293339,4797
2021-06-16,San Diego,281921,3770
2021-06-16,San Francisco,36897,555
2021-06-16,San Joaquin,73592,1399
2021-06-16,San Luis Obispo,21311,257
2021-06-16,San Mateo,42584,542
2021-06-16,Santa Barbara,34556,460
2021-06-16,Santa Clara,118702,2087
2021-06-16,Santa Cruz,16225,208
2021-06-16,Shasta,12518,200
2021-06-16,Sierra,59,0
2021-06-16,Siskiyou,1940,26
2021-06-16,Solano,33245,266
2021-06-16,Sonoma,30673,323
2021-06-16,Stanislaus,56755,984
2021-06-16,Sutter,9592,113
2021-06-16,Tehama,5100,63
2021-06-16,Trinity,367,3
2021-06-16,Tulare,49732,849
2021-06-16,Tuolumne,4105,63
2021-06-16,Ventura,81277,1029
2021-06-16,Yolo,14122,212
2021-06-16,Yuba,6151,51
2021-06-15,Alameda,88871,1262
2021-06-15,Alpine,89,0
2021-06-15,Amador,3735,46
2021-06-15,Butte,12665,194
2021-06-15,Calaveras,2190,55
2021-06-15,Colusa,1957,15
2021-06-15,Contra Costa,70432,810
2021-06-15,Del Norte,1414,8
2021-06-15,El Dorado,10341,113
2021-06-15,Fresno,102456,1722
2021-06-15,Glenn,2428,19
2021-06-15,Humboldt,4429,42
2021-06-15,Imperial,28641,741
2021-06-15,Inyo,1407,35
2021-06-15,Kern,97138,1338
2021-06-15,Kings,23024,245
2021-06-15,Lake,3563,45
2021-06-15,Lassen,5241,19
2021-06-15,Los Angeles,1205562,24435
2021-06-15,Madera,16645,240
2021-06-15,Marin,14122,229
2021-06-15,Mariposa,439,5
2021-06-15,Mendocino,4114,49
2021-06-15,Merced,31195,461
2021-06-15,Modoc,406,3
2021-06-15,Mono,1252,3
2021-06-15,Monterey,43122,416
2021-06-15,Napa,9987,80
2021-06-15,Nevada,4915,72
2021-06-15,Orange,255218,5105
2021-06-15,Placer,23546,298
2021-06-15,Plumas,712,4
2021-06-15,Riverside,291970,4455
2021-06-15,Sacramento,107378,1662
2021-06-15,San Benito,6082,63
2021-06-15,San Bernardino,293287,4790
2021-06-15,San Diego,281837,3770
2021-06-15,San Francisco,36888,555
2021-06-15,San Joaquin,73553,1399
2021-06-15,San Luis Obispo,21306,257
2021-06-15,San Mateo,42571,543
2021-06-15,Santa Barbara,34551,460
2021-06-15,Santa Clara,118664,2086
2021-06-15,Santa Cruz,16218,208
2021-06-15,Shasta,12512,201
2021-06-15,Sierra,58,0
2021-06-15,Siskiyou,1939,26
2021-06-15,Solano,33225,266
2021-06-15,Sonoma,30634,323
2021-06-15,Stanislaus,56726,979
2021-06-15,Sutter,9583,113
2021-06-15,Tehama,5098,63
2021-06-15,Trinity,366,3
2021-06-15,Tulare,49726,848
2021-06-15,Tuolumne,4105,63
2021-06-15,Ventura,81266,1029
2021-06-15,Yolo,14118,212
2021-06-15,Yuba,6140,51
2021-06-14,Alameda,88820,1264
2021-06-14,Alpine,89,0
2021-06-14,Amador,3734,46
2021-06-14,Butte,12654,194
2021-06-14,Calaveras,2188,55
2021-06-14,Colusa,1956,15
2021-06-14,Contra Costa,70379,810
2021-06-14,Del Norte,1414,8
2021-06-14,El Dorado,10332,113
2021-06-14,Fresno,102434,1719
2021-06-14,Glenn,2428,19
2021-06-14,Humboldt,4421,42
2021-06-14,Imperial,28629,741
2021-06-14,Inyo,1406,35
2021-06-14,Kern,97120,1337
2021-06-14,Kings,23022,245
2021-06-14,Lake,3562,45
2021-06-14,Lassen,5238,19
2021-06-14,Los Angeles,1205330,24434
2021-06-14,Madera,16640,240
2021-06-14,Marin,14120,229
2021-06-14,Mariposa,438,5
2021-06-14,Mendocino,4108,49
2021-06-14,Merced,31186,461
2021-06-14,Modoc,397,3
2021-06-14,Mono,1252,3
2021-06-14,Monterey,43119,415
2021-06-14,Napa,9983,80
2021-06-14,Nevada,4908,72
2021-06-14,Orange,255180,5103
2021-06-14,Placer,23521,298
2021-06-14,Plumas,712,4
2021-06-14,Riverside,291919,4453
2021-06-14,Sacramento,107326,1661
2021-06-14,San Benito,6082,63
2021-06-14,San Bernardino,293233,4790
2021-06-14,San Diego,281732,3770
2021-06-14,San Francisco,36875,555
2021-06-14,San Joaquin,73524,1398
2021-06-14,San Luis Obispo,21304,256
2021-06-14,San Mateo,42557,543
2021-06-14,Santa Barbara,34548,460
2021-06-14,Santa Clara,118633,2085
2021-06-14,Santa Cruz,16216,208
2021-06-14,Shasta,12502,201
2021-06-14,Sierra,57,0
2021-06-14,Siskiyou,1939,26
2021-06-14,Solano,33207,266
2021-06-14,Sonoma,30602,323
2021-06-14,Stanislaus,56689,975
2021-06-14,Sutter,9580,112
2021-06-14,Tehama,5096,63
2021-06-14,Trinity,366,3
2021-06-14,Tulare,49722,848
2021-06-14,Tuolumne,4102,63
2021-06-14,Ventura,81256,1028
2021-06-14,Yolo,14110,212
2021-06-14,Yuba,6133,50
2021-06-13,Alameda,88764,1264
2021-06-13,Alpine,88,0
2021-06-13,Amador,3730,46
2021-06-13,Butte,12643,194
2021-06-13,Calaveras,2188,55
2021-06-13,Colusa,1956,15
2021-06-13,Contra Costa,70325,810
2021-06-13,Del Norte,1412,8
2021-06-13,El Dorado,10323,113
2021-06-13,Fresno,102404,1719
2021-06-13,Glenn,2427,19
2021-06-13,Humboldt,4408,42
2021-06-13,Imperial,28620,741
2021-06-13,Inyo,1406,35
2021-06-13,Kern,97097,1337
2021-06-13,Kings,23017,245
2021-06-13,Lake,3562,45
2021-06-13,Lassen,5233,19
2021-06-13,Los Angeles,1205070,24433
2021-06-13,Madera,16626,240
2021-06-13,Marin,14114,229
2021-06-13,Mariposa,438,5
2021-06-13,Mendocino,4101,49
2021-06-13,Merced,31179,461
2021-06-13,Modoc,395,3
2021-06-13,Mono,1252,3
2021-06-13,Monterey,43111,415
2021-06-13,Napa,9977,80
2021-06-13,Nevada,4903,72
2021-06-13,Orange,255127,5103
2021-06-13,Placer,23494,295
2021-06-13,Plumas,711,4
2021-06-13,Riverside,291852,4453
2021-06-13,Sacramento,107253,1658
2021-06-13,San Benito,6082,63
2021-06-13,San Bernardino,293181,4788
2021-06-13,San Diego,281653,3770
2021-06-13,San Francisco,36864,555
2021-06-13,San Joaquin,73493,1398
2021-06-13,San Luis Obispo,21298,256
2021-06-13,San Mateo,42543,542
2021-06-13,Santa Barbara,34537,460
2021-06-13,Santa Clara,118609,2085
2021-06-13,Santa Cruz,16209,208
2021-06-13,Shasta,12493,201
2021-06-13,Sierra,57,0
2021-06-13,Siskiyou,1938,26
2021-06-13,Solano,33185,266
2021-06-13,Sonoma,30567,323
2021-06-13,Stanislaus,56662,975
2021-06-13,Sutter,9573,112
2021-06-13,Tehama,5094,63
2021-06-13,Trinity,365,3
2021-06-13,Tulare,49713,848
2021-06-13,Tuolumne,4100,63
2021-06-13,Ventura,81242,1028
2021-06-13,Yolo,14103,212
2021-06-13,Yuba,6126,50
2021-06-12,Alameda,88735,1271
2021-06-12,Alpine,88,0
2021-06-12,Amador,3729,46
2021-06-12,Butte,12639,194
2021-06-12,Calaveras,2188,55
2021-06-12,Colusa,1956,15
2021-06-12,Contra Costa,70294,810
2021-06-12,Del Norte,1412,8
2021-06-12,El Dorado,10318,113
2021-06-12,Fresno,102394,1720
2021-06-12,Glenn,2425,19
2021-06-12,Humboldt,4400,42
2021-06-12,Imperial,28617,741
2021-06-12,Inyo,1406,35
2021-06-12,Kern,97082,1337
2021-06-12,Kings,23015,245
2021-06-12,Lake,3561,45
2021-06-12,Lassen,5233,19
2021-06-12,Los Angeles,1204934,24434
2021-06-12,Madera,16622,240
2021-06-12,Marin,14111,229
2021-06-12,Mariposa,438,5
2021-06-12,Mendocino,4098,49
2021-06-12,Merced,31176,461
2021-06-12,Modoc,394,3
2021-06-12,Mono,1252,3
2021-06-12,Monterey,43106,415
2021-06-12,Napa,9973,80
2021-06-12,Nevada,4897,72
2021-06-12,Orange,255098,5103
2021-06-12,Placer,23476,295
2021-06-12,Plumas,711,4
2021-06-12,Riverside,291810,4453
2021-06-12,Sacramento,107193,1658
2021-06-12,San Benito,6080,63
2021-06-12,San Bernardino,293149,4788
2021-06-12,San Diego,281596,3770
2021-06-12,San Francisco,36854,555
2021-06-12,San Joaquin,73474,1398
2021-06-12,San Luis Obispo,21295,256
2021-06-12,San Mateo,42537,542
2021-06-12,Santa Barbara,34533,460
2021-06-12,Santa Clara,118569,2085
2021-06-12,Santa Cruz,16201,208
2021-06-12,Shasta,12490,201
2021-06-12,Sierra,57,0
2021-06-12,Siskiyou,1937,25
2021-06-12,Solano,33176,266
2021-06-12,Sonoma,30539,323
2021-06-12,Stanislaus,56645,974
2021-06-12,Sutter,9569,112
2021-06-12,Tehama,5094,63
2021-06-12,Trinity,365,3
2021-06-12,Tulare,49708,848
2021-06-12,Tuolumne,4099,63
2021-06-12,Ventura,81230,1028
2021-06-12,Yolo,14100,212
2021-06-12,Yuba,6121,50
2021-06-11,Alameda,88706,1278
2021-06-11,Alpine,88,0
2021-06-11,Amador,3729,46
2021-06-11,Butte,12635,194
2021-06-11,Calaveras,2188,55
2021-06-11,Colusa,1955,15
2021-06-11,Contra Costa,70261,808
2021-06-11,Del Norte,1412,8
2021-06-11,El Dorado,10315,113
2021-06-11,Fresno,102376,1720
2021-06-11,Glenn,2425,19
2021-06-11,Humboldt,4396,42
2021-06-11,Imperial,28612,741
2021-06-11,Inyo,1406,35
2021-06-11,Kern,97070,1340
2021-06-11,Kings,23011,245
2021-06-11,Lake,3560,45
2021-06-11,Lassen,5232,18
2021-06-11,Los Angeles,1204789,24434
2021-06-11,Madera,16619,240
2021-06-11,Marin,14108,229
2021-06-11,Mariposa,438,5
2021-06-11,Mendocino,4095,49
2021-06-11,Merced,31171,461
2021-06-11,Modoc,394,3
2021-06-11,Mono,1252,3
2021-06-11,Monterey,43102,415
2021-06-11,Napa,9970,80
2021-06-11,Nevada,4895,72
2021-06-11,Orange,255072,5101
2021-06-11,Placer,23471,294
2021-06-11,Plumas,711,4
2021-06-11,Riverside,291772,4451
2021-06-11,Sacramento,107133,1659
2021-06-11,San Benito,6079,63
2021-06-11,San Bernardino,293112,4788
2021-06-11,San Diego,281556,3768
2021-06-11,San Francisco,36849,555
2021-06-11,San Joaquin,73457,1397
2021-06-11,San Luis Obispo,21294,256
2021-06-11,San Mateo,42523,542
2021-06-11,Santa Barbara,34530,460
2021-06-11,Santa Clara,118550,2083
2021-06-11,Santa Cruz,16193,208
2021-06-11,Shasta,12482,201
2021-06-11,Sierra,57,0
2021-06-11,Siskiyou,1936,25
2021-06-11,Solano,33156,266
2021-06-11,Sonoma,30521,323
2021-06-11,Stanislaus,56619,974
2021-06-11,Sutter,9566,112
2021-06-11,Tehama,5093,63
2021-06-11,Trinity,365,3
2021-06-11,Tulare,49702,848
2021-06-11,Tuolumne,4096,63
2021-06-11,Ventura,81220,1026
2021-06-11,Yolo,14093,212
2021-06-11,Yuba,6117,50
2021-06-10,Alameda,88662,1275
2021-06-10,Alpine,88,0
2021-06-10,Amador,3725,46
2021-06-10,Butte,12618,194
2021-06-10,Calaveras,2188,55
2021-06-10,Colusa,1953,15
2021-06-10,Contra Costa,70207,807
2021-06-10,Del Norte,1412,8
2021-06-10,El Dorado,10308,113
2021-06-10,Fresno,102351,1717
2021-06-10,Glenn,2425,19
2021-06-10,Humboldt,4388,42
2021-06-10,Imperial,28606,739
2021-06-10,Inyo,1406,35
2021-06-10,Kern,97056,1336
2021-06-10,Kings,23010,245
2021-06-10,Lake,3555,45
2021-06-10,Lassen,5230,18
2021-06-10,Los Angeles,1204626,24440
2021-06-10,Madera,16612,240
2021-06-10,Marin,14105,229
2021-06-10,Mariposa,436,5
2021-06-10,Mendocino,4090,48
2021-06-10,Merced,31163,461
2021-06-10,Modoc,393,3
2021-06-10,Mono,1251,3
2021-06-10,Monterey,43096,415
2021-06-10,Napa,9969,80
2021-06-10,Nevada,4890,72
2021-06-10,Orange,255044,5097
2021-06-10,Placer,23457,293
2021-06-10,Plumas,711,4
2021-06-10,Riverside,291731,4450
2021-06-10,Sacramento,107071,1658
2021-06-10,San Benito,6079,63
2021-06-10,San Bernardino,293071,4782
2021-06-10,San Diego,281498,3766
2021-06-10,San Francisco,36839,552
2021-06-10,San Joaquin,73424,1393
2021-06-10,San Luis Obispo,21291,256
2021-06-10,San Mateo,42517,666
2021-06-10,Santa Barbara,34526,460
2021-06-10,Santa Clara,118515,2075
2021-06-10,Santa Cruz,16192,208
2021-06-10,Shasta,12472,201
2021-06-10,Sierra,56,0
2021-06-10,Siskiyou,1936,25
2021-06-10,Solano,33139,265
2021-06-10,Sonoma,30485,323
2021-06-10,Stanislaus,56598,974
2021-06-10,Sutter,9559,112
2021-06-10,Tehama,5093,63
2021-06-10,Trinity,365,3
2021-06-10,Tulare,49694,848
2021-06-10,Tuolumne,4096,63
2021-06-10,Ventura,81209,1026
2021-06-10,Yolo,14090,212
2021-06-10,Yuba,6113,50
2021-06-09,Alameda,88616,1271
2021-06-09,Alpine,88,0
2021-06-09,Amador,3721,46
2021-06-09,Butte,12612,194
2021-06-09,Calaveras,2186,55
2021-06-09,Colusa,1953,15
2021-06-09,Contra Costa,70170,803
2021-06-09,Del Norte,1409,8
2021-06-09,El Dorado,10305,113
2021-06-09,Fresno,102332,1717
2021-06-09,Glenn,2424,19
2021-06-09,Humboldt,4383,42
2021-06-09,Imperial,28603,739
2021-06-09,Inyo,1406,35
2021-06-09,Kern,97043,1328
2021-06-09,Kings,23008,245
2021-06-09,Lake,3552,45
2021-06-09,Lassen,5229,18
2021-06-09,Los Angeles,1204442,24432
2021-06-09,Madera,16607,240
2021-06-09,Marin,14100,229
2021-06-09,Mariposa,436,5
2021-06-09,Mendocino,4084,47
2021-06-09,Merced,31159,461
2021-06-09,Modoc,391,3
2021-06-09,Mono,1251,3
2021-06-09,Monterey,43089,415
2021-06-09,Napa,9963,80
2021-06-09,Nevada,4880,72
2021-06-09,Orange,255000,5080
2021-06-09,Placer,23439,293
2021-06-09,Plumas,710,4
2021-06-09,Riverside,291687,4450
2021-06-09,Sacramento,107008,1657
2021-06-09,San Benito,6075,63
2021-06-09,San Bernardino,293028,4782
2021-06-09,San Diego,281433,3765
2021-06-09,San Francisco,36826,552
2021-06-09,San Joaquin,73399,1392
2021-06-09,San Luis Obispo,21290,256
2021-06-09,San Mateo,42501,666
2021-06-09,Santa Barbara,34515,460
2021-06-09,Santa Clara,118477,2068
2021-06-09,Santa Cruz,16189,208
2021-06-09,Shasta,12462,201
2021-06-09,Sierra,55,0
2021-06-09,Siskiyou,1935,25
2021-06-09,Solano,33123,264
2021-06-09,Sonoma,30463,323
2021-06-09,Stanislaus,56578,974
2021-06-09,Sutter,9550,111
2021-06-09,Tehama,5092,63
2021-06-09,Trinity,364,3
2021-06-09,Tulare,49690,847
2021-06-09,Tuolumne,4093,63
2021-06-09,Ventura,81199,1026
2021-06-09,Yolo,14088,212
2021-06-09,Yuba,6109,50
2021-06-08,Alameda,88568,1267
2021-06-08,Alpine,88,0
2021-06-08,Amador,3720,46
2021-06-08,Butte,12606,194
2021-06-08,Calaveras,2185,55
2021-06-08,Colusa,1953,15
2021-06-08,Contra Costa,70121,803
2021-06-08,Del Norte,1407,8
2021-06-08,El Dorado,10300,113
2021-06-08,Fresno,102307,1717
2021-06-08,Glenn,2423,19
2021-06-08,Humboldt,4378,42
2021-06-08,Imperial,28594,738
2021-06-08,Inyo,1406,35
2021-06-08,Kern,97023,1325
2021-06-08,Kings,23007,245
2021-06-08,Lake,3551,45
2021-06-08,Lassen,5229,18
2021-06-08,Los Angeles,1204248,24426
2021-06-08,Madera,16601,240
2021-06-08,Marin,14098,229
2021-06-08,Mariposa,436,5
2021-06-08,Mendocino,4077,47
2021-06-08,Merced,31151,461
2021-06-08,Modoc,386,3
2021-06-08,Mono,1251,3
2021-06-08,Monterey,43083,415
2021-06-08,Napa,9959,80
2021-06-08,Nevada,4875,72
2021-06-08,Orange,254960,5078
2021-06-08,Placer,23421,293
2021-06-08,Plumas,710,4
2021-06-08,Riverside,291653,4452
2021-06-08,Sacramento,106947,1654
2021-06-08,San Benito,6073,63
2021-06-08,San Bernardino,292979,4778
2021-06-08,San Diego,281371,3764
2021-06-08,San Francisco,36811,552
2021-06-08,San Joaquin,73355,1390
2021-06-08,San Luis Obispo,21284,255
2021-06-08,San Mateo,42488,663
2021-06-08,Santa Barbara,34511,459
2021-06-08,Santa Clara,118458,2068
2021-06-08,Santa Cruz,16186,208
2021-06-08,Shasta,12447,201
2021-06-08,Sierra,55,0
2021-06-08,Siskiyou,1933,21
2021-06-08,Solano,33102,259
2021-06-08,Sonoma,30436,323
2021-06-08,Stanislaus,56551,973
2021-06-08,Sutter,9547,111
2021-06-08,Tehama,5089,63
2021-06-08,Trinity,364,3
2021-06-08,Tulare,49679,847
2021-06-08,Tuolumne,4090,63
2021-06-08,Ventura,81183,1026
2021-06-08,Yolo,14083,212
2021-06-08,Yuba,6107,50
2021-06-07,Alameda,88510,1267
2021-06-07,Alpine,88,0
2021-06-07,Amador,3710,46
2021-06-07,Butte,12599,194
2021-06-07,Calaveras,2184,55
2021-06-07,Colusa,1952,15
2021-06-07,Contra Costa,70065,817
2021-06-07,Del Norte,1407,8
2021-06-07,El Dorado,10295,113
2021-06-07,Fresno,102279,1717
2021-06-07,Glenn,2423,19
2021-06-07,Humboldt,4370,42
2021-06-07,Imperial,28592,738
2021-06-07,Inyo,1406,35
2021-06-07,Kern,97007,1324
2021-06-07,Kings,23003,244
2021-06-07,Lake,3549,45
2021-06-07,Lassen,5224,18
2021-06-07,Los Angeles,1204027,24413
2021-06-07,Madera,16594,240
2021-06-07,Marin,14094,229
2021-06-07,Mariposa,436,5
2021-06-07,Mendocino,4071,47
2021-06-07,Merced,31139,459
2021-06-07,Modoc,385,3
2021-06-07,Mono,1251,3
2021-06-07,Monterey,43076,415
2021-06-07,Napa,9950,80
2021-06-07,Nevada,4873,72
2021-06-07,Orange,254920,5073
2021-06-07,Placer,23403,293
2021-06-07,Plumas,710,4
2021-06-07,Riverside,291610,4451
2021-06-07,Sacramento,106868,1655
2021-06-07,San Benito,6072,63
2021-06-07,San Bernardino,292941,4775
2021-06-07,San Diego,281289,3764
2021-06-07,San Francisco,36795,552
2021-06-07,San Joaquin,73310,1388
2021-06-07,San Luis Obispo,21271,255
2021-06-07,San Mateo,42471,664
2021-06-07,Santa Barbara,34505,459
2021-06-07,Santa Clara,118431,2066
2021-06-07,Santa Cruz,16184,208
2021-06-07,Shasta,12433,200
2021-06-07,Sierra,55,0
2021-06-07,Siskiyou,1933,21
2021-06-07,Solano,33080,258
2021-06-07,Sonoma,30400,323
2021-06-07,Stanislaus,56518,972
2021-06-07,Sutter,9543,111
2021-06-07,Tehama,5085,63
2021-06-07,Trinity,364,3
2021-06-07,Tulare,49673,847
2021-06-07,Tuolumne,4089,63
2021-06-07,Ventura,81166,1025
2021-06-07,Yolo,14078,211
2021-06-07,Yuba,6105,49
2021-06-06,Alameda,88469,1267
2021-06-06,Alpine,88,0
2021-06-06,Amador,3707,46
2021-06-06,Butte,12588,194
2021-06-06,Calaveras,2183,55
2021-06-06,Colusa,1950,15
2021-06-06,Contra Costa,70000,817
2021-06-06,Del Norte,1402,8
2021-06-06,El Dorado,10288,113
2021-06-06,Fresno,102246,1717
2021-06-06,Glenn,2422,19
2021-06-06,Humboldt,4359,42
2021-06-06,Imperial,28586,738
2021-06-06,Inyo,1405,35
2021-06-06,Kern,96989,1324
2021-06-06,Kings,22997,244
2021-06-06,Lake,3549,45
2021-06-06,Lassen,5222,18
2021-06-06,Los Angeles,1203830,24410
2021-06-06,Madera,16588,240
2021-06-06,Marin,14088,229
2021-06-06,Mariposa,435,5
2021-06-06,Mendocino,4067,47
2021-06-06,Merced,31131,459
2021-06-06,Modoc,385,3
2021-06-06,Mono,1251,3
2021-06-06,Monterey,43071,415
2021-06-06,Napa,9944,80
2021-06-06,Nevada,4866,72
2021-06-06,Orange,254886,5073
2021-06-06,Placer,23378,293
2021-06-06,Plumas,710,4
2021-06-06,Riverside,291576,4451
2021-06-06,Sacramento,106782,1655
2021-06-06,San Benito,6066,63
2021-06-06,San Bernardino,292893,4773
2021-06-06,San Diego,281209,3764
2021-06-06,San Francisco,36783,552
2021-06-06,San Joaquin,73278,1388
2021-06-06,San Luis Obispo,21268,255
2021-06-06,San Mateo,42453,664
2021-06-06,Santa Barbara,34501,459
2021-06-06,Santa Clara,118409,2066
2021-06-06,Santa Cruz,16183,208
2021-06-06,Shasta,12418,200
2021-06-06,Sierra,55,0
2021-06-06,Siskiyou,1930,21
2021-06-06,Solano,33053,258
2021-06-06,Sonoma,30369,323
2021-06-06,Stanislaus,56475,972
2021-06-06,Sutter,9536,111
2021-06-06,Tehama,5081,63
2021-06-06,Trinity,364,3
2021-06-06,Tulare,49666,847
2021-06-06,Tuolumne,4087,63
2021-06-06,Ventura,81155,1025
2021-06-06,Yolo,14070,210
2021-06-06,Yuba,6097,49
2021-06-05,Alameda,88437,1268
2021-06-05,Alpine,88,0
2021-06-05,Amador,3707,46
2021-06-05,Butte,12582,194
2021-06-05,Calaveras,2183,55
2021-06-05,Colusa,1950,15
2021-06-05,Contra Costa,69971,817
2021-06-05,Del Norte,1402,8
2021-06-05,El Dorado,10286,113
2021-06-05,Fresno,102237,1717
2021-06-05,Glenn,2421,19
2021-06-05,Humboldt,4354,42
2021-06-05,Imperial,28583,738
2021-06-05,Inyo,1405,35
2021-06-05,Kern,96977,1324
2021-06-05,Kings,22994,244
2021-06-05,Lake,3546,45
2021-06-05,Lassen,5221,18
2021-06-05,Los Angeles,1203704,24411
2021-06-05,Madera,16584,240
2021-06-05,Marin,14086,229
2021-06-05,Mariposa,435,5
2021-06-05,Mendocino,4064,47
2021-06-05,Merced,31129,459
2021-06-05,Modoc,385,3
2021-06-05,Mono,1251,3
2021-06-05,Monterey,43067,415
2021-06-05,Napa,9939,80
2021-06-05,Nevada,4864,72
2021-06-05,Orange,254862,5069
2021-06-05,Placer,23363,293
2021-06-05,Plumas,710,4
2021-06-05,Riverside,291541,4451
2021-06-05,Sacramento,106731,1655
2021-06-05,San Benito,6064,63
2021-06-05,San Bernardino,292858,4772
2021-06-05,San Diego,281168,3764
2021-06-05,San Francisco,36774,552
2021-06-05,San Joaquin,73262,1388
2021-06-05,San Luis Obispo,21265,255
2021-06-05,San Mateo,42444,664
2021-06-05,Santa Barbara,34498,459
2021-06-05,Santa Clara,118387,2066
2021-06-05,Santa Cruz,16183,208
2021-06-05,Shasta,12409,200
2021-06-05,Sierra,55,0
2021-06-05,Siskiyou,1930,21
2021-06-05,Solano,33038,257
2021-06-05,Sonoma,30342,323
2021-06-05,Stanislaus,56454,973
2021-06-05,Sutter,9533,111
2021-06-05,Tehama,5080,63
2021-06-05,Trinity,364,3
2021-06-05,Tulare,49661,847
2021-06-05,Tuolumne,4085,63
2021-06-05,Ventura,81146,1025
2021-06-05,Yolo,14068,210
2021-06-05,Yuba,6096,49
2021-06-04,Alameda,88410,1263
2021-06-04,Alpine,88,0
2021-06-04,Amador,3707,46
2021-06-04,Butte,12571,193
2021-06-04,Calaveras,2183,55
2021-06-04,Colusa,1950,15
2021-06-04,Contra Costa,69936,816
2021-06-04,Del Norte,1402,8
2021-06-04,El Dorado,10282,112
2021-06-04,Fresno,102221,1712
2021-06-04,Glenn,2421,19
2021-06-04,Humboldt,4349,42
2021-06-04,Imperial,28579,738
2021-06-04,Inyo,1405,35
2021-06-04,Kern,96959,1327
2021-06-04,Kings,22994,244
2021-06-04,Lake,3544,45
2021-06-04,Lassen,5221,18
2021-06-04,Los Angeles,1203583,24400
2021-06-04,Madera,16582,240
2021-06-04,Marin,14085,229
2021-06-04,Mariposa,435,5
2021-06-04,Mendocino,4055,47
2021-06-04,Merced,31124,459
2021-06-04,Modoc,383,3
2021-06-04,Mono,1251,3
2021-06-04,Monterey,43063,415
2021-06-04,Napa,9935,80
2021-06-04,Nevada,4860,72
2021-06-04,Orange,254826,5059
2021-06-04,Placer,23348,293
2021-06-04,Plumas,710,4
2021-06-04,Riverside,291515,4452
2021-06-04,Sacramento,106679,1654
2021-06-04,San Benito,6062,63
2021-06-04,San Bernardino,292834,4768
2021-06-04,San Diego,281126,3763
2021-06-04,San Francisco,36769,551
2021-06-04,San Joaquin,73243,1388
2021-06-04,San Luis Obispo,21262,255
2021-06-04,San Mateo,42432,478
2021-06-04,Santa Barbara,34492,459
2021-06-04,Santa Clara,118358,2065
2021-06-04,Santa Cruz,16181,207
2021-06-04,Shasta,12403,200
2021-06-04,Sierra,55,0
2021-06-04,Siskiyou,1929,21
2021-06-04,Solano,33027,256
2021-06-04,Sonoma,30321,323
2021-06-04,Stanislaus,56431,973
2021-06-04,Sutter,9528,111
2021-06-04,Tehama,5075,63
2021-06-04,Trinity,364,3
2021-06-04,Tulare,49652,847
2021-06-04,Tuolumne,4084,63
2021-06-04,Ventura,81139,1023
2021-06-04,Yolo,14066,210
2021-06-04,Yuba,6093,49
2021-06-03,Alameda,88372,1257
2021-06-03,Alpine,88,0
2021-06-03,Amador,3699,46
2021-06-03,Butte,12567,193
2021-06-03,Calaveras,2183,55
2021-06-03,Colusa,1950,15
2021-06-03,Contra Costa,69881,816
2021-06-03,Del Norte,1400,8
2021-06-03,El Dorado,10276,112
2021-06-03,Fresno,102205,1709
2021-06-03,Glenn,2421,19
2021-06-03,Humboldt,4341,42
2021-06-03,Imperial,28567,738
2021-06-03,Inyo,1405,35
2021-06-03,Kern,96932,1326
2021-06-03,Kings,22990,244
2021-06-03,Lake,3542,45
2021-06-03,Lassen,5212,12
2021-06-03,Los Angeles,1203409,24386
2021-06-03,Madera,16576,240
2021-06-03,Marin,14080,230
2021-06-03,Mariposa,435,5
2021-06-03,Mendocino,4048,47
2021-06-03,Merced,31120,459
2021-06-03,Modoc,382,3
2021-06-03,Mono,1251,3
2021-06-03,Monterey,43060,415
2021-06-03,Napa,9928,81
